randomization,CR1,CR2,CR3,deval,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial_practice.keys,phase,correct,trials_practice_with_late.thisRepN,trials_practice_with_late.thisTrialN,trials_practice_with_late.thisN,trials_practice_with_late.thisIndex,trials_practice_with_late.ran,stimulus_practice,mapping_practice,key_resp_trial_practice.rt,trials_practice_exposure.thisRepN,trials_practice_exposure.thisTrialN,trials_practice_exposure.thisN,trials_practice_exposure.thisIndex,trials_practice_exposure.ran,duration_image_practice,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,repeat,total_correct,trials_outer_practice.thisRepN,trials_outer_practice.thisTrialN,trials_outer_practice.thisN,trials_outer_practice.thisIndex,trials_outer_practice.ran,trials_exposure_training.thisRepN,trials_exposure_training.thisTrialN,trials_exposure_training.thisN,trials_exposure_training.thisIndex,trials_exposure_training.ran,stimulus_training,mapping_training,key_resp_trial_training.keys,condition_new_t,trials_training_1.thisRepN,trials_training_1.thisTrialN,trials_training_1.thisN,trials_training_1.thisIndex,trials_training_1.ran,key_resp_trial_training.rt,devaluated_image,trials_repeat_deval.thisRepN,trials_repeat_deval.thisTrialN,trials_repeat_deval.thisN,trials_repeat_deval.thisIndex,trials_repeat_deval.ran,condition_new_t2,trials_training2.thisRepN,trials_training2.thisTrialN,trials_training2.thisN,trials_training2.thisIndex,trials_training2.ran,slider.response,slider.rt,loop_rating.thisRepN,loop_rating.thisTrialN,loop_rating.thisN,loop_rating.thisIndex,loop_rating.ran,rating_stimulus,rating_condition,key_resp_trial.keys,condition_new,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_1.ran,stimulus,mapping,key_resp_trial.rt,trials_repeat_deval_2.thisRepN,trials_repeat_deval_2.thisTrialN,trials_repeat_deval_2.thisN,trials_repeat_deval_2.thisIndex,trials_repeat_deval_2.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,slider_exp_rating.response,slider_exp_rating.rt,trials_exp_rating.thisRepN,trials_exp_rating.thisTrialN,trials_exp_rating.thisN,trials_exp_rating.thisIndex,trials_exp_rating.ran,urge_stim,slider_urge_rating.response,slider_urge_rating.rt,slider_urge_sup_rating.response,slider_urge_sup_rating.rt
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,11,11,16,1,resources/Set2A.jpg,CR1,0.6357,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,12,12,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,13,13,10,1,resources/Set2C.jpg,CR3,0.4649,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,14,14,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,15,15,22,1,resources/Set2C.jpg,CR3,0.5023,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,16,16,11,1,resources/Set2C.jpg,CR3,0.5045,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,17,17,27,1,resources/Set2A.jpg,CR1,0.4365,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,18,18,14,1,resources/Set2A.jpg,CR1,0.4581,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,19,19,29,1,resources/Set2A.jpg,CR1,0.3699,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,20,20,18,1,resources/Set2C.jpg,CR3,0.452,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,x,0,21,21,21,1,resources/Set2A.jpg,CR1,0.5815,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,22,22,23,1,resources/Set2C.jpg,CR3,0.4675,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,23,23,13,1,resources/Set2C.jpg,CR3,0.4817,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,24,24,12,1,resources/Set2A.jpg,CR1,0.3928,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,25,25,6,1,resources/Set2C.jpg,CR3,0.4006,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,26,26,19,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,27,27,24,1,resources/Set2C.jpg,CR3,0.4684,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,safe,0,28,28,2,1,resources/Set2B.jpg,CR2,0.6855,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,x,0,29,29,3,1,resources/Set2A.jpg,CR1,0.44,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.6442,0,0,0,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2.6552,0,1,1,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11.2625,0,2,2,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,0,0,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,1,1,19,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,2,2,0,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,3,3,6,1,resources/Set2C.jpg,CR3,0.6175,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,4,4,25,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,5,5,14,1,resources/Set2A.jpg,CR1,0.4509,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,6,6,7,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,7,7,4,1,resources/Set2A.jpg,CR1,0.3822,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,8,8,11,1,resources/Set2C.jpg,CR3,0.5888,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,9,9,18,1,resources/Set2C.jpg,CR3,0.4866,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,10,10,3,1,resources/Set2A.jpg,CR1,0.4724,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,11,11,20,1,resources/Set2A.jpg,CR1,0.4429,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,12,12,26,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,13,13,15,1,resources/Set2C.jpg,CR3,0.3841,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,14,14,24,1,resources/Set2C.jpg,CR3,0.4492,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,15,15,2,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,16,16,17,1,resources/Set2C.jpg,CR3,0.3825,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,17,17,12,1,resources/Set2A.jpg,CR1,0.4241,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,18,18,16,1,resources/Set2A.jpg,CR1,0.4492,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,19,19,28,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,20,20,8,1,resources/Set2A.jpg,CR1,0.433,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,21,21,9,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,22,22,5,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,23,23,27,1,resources/Set2A.jpg,CR1,0.5011,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,24,24,29,1,resources/Set2A.jpg,CR1,0.4853,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,m,0,25,25,13,1,resources/Set2C.jpg,CR3,0.549,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,26,26,10,1,resources/Set2C.jpg,CR3,0.3825,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,27,27,21,1,resources/Set2A.jpg,CR1,0.391,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,28,28,22,1,resources/Set2C.jpg,CR3,0.5716,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,29,29,23,1,resources/Set2C.jpg,CR3,0.4388,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,95.1105,0,0,0,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2.0037,0,1,1,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.0665,0,2,2,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,0,0,4,1,resources/Set2A.jpg,CR1,0.6492,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,1,1,23,1,resources/Set2C.jpg,CR3,0.4826,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,2,2,10,1,resources/Set2C.jpg,CR3,0.4839,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,3,3,19,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,4,4,7,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,5,5,16,1,resources/Set2A.jpg,CR1,0.4842,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,6,6,6,1,resources/Set2C.jpg,CR3,0.6898,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,m,0,7,7,11,1,resources/Set2C.jpg,CR3,0.3489,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,8,8,17,1,resources/Set2C.jpg,CR3,0.3406,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,9,9,24,1,resources/Set2C.jpg,CR3,0.4994,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,m,0,10,10,13,1,resources/Set2C.jpg,CR3,0.4878,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,11,11,29,1,resources/Set2A.jpg,CR1,0.6565,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,x,0,12,12,27,1,resources/Set2A.jpg,CR1,0.6494,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,13,13,20,1,resources/Set2A.jpg,CR1,0.4495,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,14,14,21,1,resources/Set2A.jpg,CR1,0.4827,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A2,2024-01-18_14h51.00.029,AHT_money_legacy,2022.2.3,Win32,59.52380952,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,15,15,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
