randomization,CR1,CR2,CR3,deval,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_trial_practice.keys,key_resp_trial_practice.rt,phase,correct,trials_practice_with_late.thisRepN,trials_practice_with_late.thisTrialN,trials_practice_with_late.thisN,trials_practice_with_late.thisIndex,trials_practice_with_late.ran,stimulus_practice,mapping_practice,trials_practice_exposure.thisRepN,trials_practice_exposure.thisTrialN,trials_practice_exposure.thisN,trials_practice_exposure.thisIndex,trials_practice_exposure.ran,duration_image_practice,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials_practice.ran,repeat,total_correct,trials_outer_practice.thisRepN,trials_outer_practice.thisTrialN,trials_outer_practice.thisN,trials_outer_practice.thisIndex,trials_outer_practice.ran,trials_exposure_training.thisRepN,trials_exposure_training.thisTrialN,trials_exposure_training.thisN,trials_exposure_training.thisIndex,trials_exposure_training.ran,stimulus_training,mapping_training,key_resp_trial_training.keys,key_resp_trial_training.rt,condition_new_t,trials_training_1.thisRepN,trials_training_1.thisTrialN,trials_training_1.thisN,trials_training_1.thisIndex,trials_training_1.ran,devaluated_image,trials_repeat_deval.thisRepN,trials_repeat_deval.thisTrialN,trials_repeat_deval.thisN,trials_repeat_deval.thisIndex,trials_repeat_deval.ran,condition_new_t2,trials_training2.thisRepN,trials_training2.thisTrialN,trials_training2.thisN,trials_training2.thisIndex,trials_training2.ran,slider.response,slider.rt,loop_rating.thisRepN,loop_rating.thisTrialN,loop_rating.thisN,loop_rating.thisIndex,loop_rating.ran,rating_stimulus,rating_condition,key_resp_trial.keys,condition_new,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_1.ran,stimulus,mapping,key_resp_trial.rt,trials_repeat_deval_2.thisRepN,trials_repeat_deval_2.thisTrialN,trials_repeat_deval_2.thisN,trials_repeat_deval_2.thisIndex,trials_repeat_deval_2.ran,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,slider_exp_rating.response,slider_exp_rating.rt,trials_exp_rating.thisRepN,trials_exp_rating.thisTrialN,trials_exp_rating.thisN,trials_exp_rating.thisIndex,trials_exp_rating.ran,urge_stim,slider_urge_rating.response,slider_urge_rating.rt,slider_urge_sup_rating.response,slider_urge_sup_rating.rt
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,safe,0,4,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2B.jpg,CR2,m,0.5006,,,,,,,,,,,,,m,0,5,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,x,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,x,0,7,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,training_after_deval,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,safe,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,11.0899,0,0,0,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2.571,0,1,1,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.478395062,7.3636,0,2,2,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,0,0,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,1,1,14,1,resources/Set2A.jpg,CR1,0.569,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,2,2,28,1,resources/Set2B.jpg,CR2,0.3489,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,3,3,4,1,resources/Set2A.jpg,CR1,0.4824,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,4,4,1,1,resources/Set2B.jpg,CR2,0.3504,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,5,5,25,1,resources/Set2B.jpg,CR2,0.4558,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,6,6,9,1,resources/Set2B.jpg,CR2,0.6165,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,7,7,29,1,resources/Set2A.jpg,CR1,0.3991,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,8,8,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,9,9,12,1,resources/Set2A.jpg,CR1,0.549,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,10,10,22,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,11,11,18,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,12,12,3,1,resources/Set2A.jpg,CR1,0.4183,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,13,13,2,1,resources/Set2B.jpg,CR2,0.4733,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,14,14,0,1,resources/Set2B.jpg,CR2,0.5675,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,15,15,10,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,16,16,27,1,resources/Set2A.jpg,CR1,0.5212,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,17,17,6,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,18,18,21,1,resources/Set2A.jpg,CR1,0.3673,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,19,19,17,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,20,20,26,1,resources/Set2B.jpg,CR2,0.4049,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,21,21,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,22,22,7,1,resources/Set2B.jpg,CR2,0.4827,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,23,23,5,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,24,24,20,1,resources/Set2A.jpg,CR1,0.334,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,25,25,13,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,26,26,16,1,resources/Set2A.jpg,CR1,0.4505,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,27,27,8,1,resources/Set2A.jpg,CR1,0.6348,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,28,28,11,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,29,29,19,1,resources/Set2B.jpg,CR2,0.4492,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4.5228,0,0,0,1,1,resources/Set2B.jpg,CR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1.7919,0,1,1,0,1,resources/Set2A.jpg,CR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.8224,0,2,2,2,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,0,0,10,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,1,1,18,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,2,2,12,1,resources/Set2A.jpg,CR1,0.4336,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,3,3,20,1,resources/Set2A.jpg,CR1,0.5492,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,4,4,1,1,resources/Set2B.jpg,CR2,0.3322,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,5,5,3,1,resources/Set2A.jpg,CR1,0.4509,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,6,6,11,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,7,7,29,1,resources/Set2A.jpg,CR1,0.4862,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,8,8,24,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,9,9,23,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,10,10,21,1,resources/Set2A.jpg,CR1,0.421,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,11,11,16,1,resources/Set2A.jpg,CR1,0.5694,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,12,12,25,1,resources/Set2B.jpg,CR2,0.4415,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,13,13,27,1,resources/Set2A.jpg,CR1,0.5827,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,14,14,9,1,resources/Set2B.jpg,CR2,0.3841,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,15,15,22,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,16,16,2,1,resources/Set2B.jpg,CR2,0.5324,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,17,17,0,1,resources/Set2B.jpg,CR2,0.4243,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,18,18,7,1,resources/Set2B.jpg,CR2,0.3992,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,19,19,14,1,resources/Set2A.jpg,CR1,0.4675,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,20,20,5,1,resources/Set2B.jpg,CR2,0.4223,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,21,21,28,1,resources/Set2B.jpg,CR2,0.4404,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,22,22,26,1,resources/Set2B.jpg,CR2,0.4325,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,23,23,13,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,24,24,17,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,25,25,8,1,resources/Set2A.jpg,CR1,0.4747,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,26,26,15,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,x,0,27,27,4,1,resources/Set2A.jpg,CR1,0.5019,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,safe,0,28,28,6,1,resources/Set2C.jpg,CR3,,,,,,,,,,,,,,,,,,,,,,,
,,,,,AHT_A5,2024-01-25_13h01.54.269,AHT_money_legacy,2022.2.3,Win32,59.88023952,,,real_task,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,0,29,29,19,1,resources/Set2B.jpg,CR2,0.4702,,,,,,,,,,,,,,,,,,,,,,
